order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD000627,1,debit_card,1,2915.24
ORD000627,2,upi,1,6533.95
ORD000628,1,,4,7210.27
ORD000629,1,wallet,1,4575.24
ORD000630,1,wallet,1,403.32
ORD000631,1,net_banking,1,870.59
ORD000632,1,net_banking,1,2027.85
ORD000632,2,credit_card,4,1546.29
ORD000632,3,wallet,1,1776.58
ORD000633,1,credit_card,2,298.07
ORD000634,1,upi,1,2624.72
ORD000635,1,net_banking,1,1392.15
ORD000636,1,upi,1,3109.54
ORD000637,1,wallet,1,8525.41
ORD000638,1,debit_card,1,2227.28
ORD000639,1,net_banking,1,9317.6
ORD000640,1,wallet,1,3256.38
ORD000641,1,upi,1,6428.08
ORD000642,1,net_banking,1,5976.46
ORD000643,1,credit_card,9,1605.28
ORD000644,1,credit_card,1,5902.43
ORD000645,1,debit_card,1,1626.19
ORD000645,2,wallet,1,4871.46
ORD000646,1,upi,1,4266.35
ORD000647,1,credit_card,6,9420.59
ORD000648,1,credit_card,9,9624.89
ORD000649,1,net_banking,1,4585.55
ORD000650,1,wallet,1,6707.24
ORD000651,1,net_banking,1,6478.71
ORD000652,1,wallet,1,2470.55
ORD000653,1,credit_card,10,3120.75
ORD000654,1,net_banking,1,6697.41
ORD000655,1,credit_card,3,261.63
ORD000655,2,wallet,1,2404.12
ORD000656,1,debit_card,1,0.0
ORD000657,1,upi,1,8027.32
ORD000658,1,debit_card,1,3761.09
ORD000659,1,debit_card,1,6289.84
ORD000660,1,upi,1,9188.43
ORD000661,1,credit_card,9,2699.64
ORD000661,2,debit_card,1,2040.18
ORD000662,1,upi,1,4387.49
ORD000662,2,credit_card,9,2449.12
ORD000663,1,wallet,1,7384.33
ORD000664,1,wallet,1,1466.44
ORD000664,2,debit_card,1,1103.32
ORD000665,1,net_banking,1,9235.04
ORD000666,1,wallet,1,1217.38
ORD000667,1,credit_card,2,3695.28
ORD000668,1,upi,1,2324.92
ORD000669,1,wallet,1,1454.1
ORD000670,1,net_banking,1,6854.03
ORD000671,1,net_banking,1,1442.46
ORD000671,2,debit_card,1,1383.81
ORD000671,3,credit_card,11,3751.03
ORD000672,1,credit_card,2,684.5
ORD000673,1,credit_card,10,366.23
ORD000673,2,net_banking,1,222.74
ORD000674,1,debit_card,1,5401.44
ORD000675,1,debit_card,1,5766.83
ORD000676,1,credit_card,10,5003.3
ORD000677,1,credit_card,6,6366.22
ORD000678,1,upi,1,6455.8
ORD000679,1,net_banking,1,6646.18
ORD000680,1,upi,1,4892.76
ORD000681,1,net_banking,1,6617.96
ORD000682,1,upi,1,2193.72
ORD000683,1,upi,1,382.57
ORD000684,1,,1,1231.34
ORD000685,1,upi,1,3602.64
ORD000686,1,upi,1,1343.62
ORD000687,1,upi,1,8488.1
ORD000688,1,wallet,1,4423.03
ORD000689,1,credit_card,12,5893.56
ORD000690,1,debit_card,1,3702.48
ORD000691,1,net_banking,1,6894.7
ORD000692,1,upi,1,9985.35
ORD000693,1,net_banking,1,8960.74
ORD000694,1,credit_card,3,5757.77
ORD000695,1,wallet,1,385.96
ORD000695,2,credit_card,11,376.11
ORD000695,3,net_banking,1,368.55
ORD000696,1,wallet,1,5268.55
ORD000697,1,net_banking,1,6272.31
ORD000698,1,upi,1,6452.1
ORD000699,1,net_banking,1,8717.74
ORD000700,1,credit_card,9,1035.49
ORD000700,2,credit_card,5,936.95
ORD000701,1, credit_card ,5,4950.72
ORD000702,1,net_banking,1,4190.72
ORD000703,1,credit_card,11,8045.83
ORD000704,1,debit_card,1,2376.85
ORD000705,1,debit_card,1,3418.97
ORD000706,1,credit_card,9,3709.25
ORD000707,1,debit_card,1,4428.68
ORD000708,1,net_banking,1,4670.88
ORD000709,1,wallet,1,9306.67
ORD000710,1,net_banking,-2,1789.1
ORD000710,2, credit_card ,2,1506.44
ORD000710,3,net_banking,1,3864.2
ORD000711,1,upi,1,9138.44
ORD000712,1,debit_card,1,5625.15
ORD000713,1,credit_card,11,8016.72
ORD000714,1,credit_card,2,1661.53
ORD000715,1,upi,1,2056.66
ORD000715,2,debit_card,1,1414.07
ORD000716,1,credit_card,2,3264.93
ORD000717,1,wallet,1,7503.33
ORD000718,1,upi,1,5312.98
ORD000719,1,net_banking,1,0.0
ORD000720,1,net_banking,1,1297.56
ORD000720,2,credit_card,4,2507.18
ORD000721,1,upi,1,2596.63
ORD000722,1,credit_card,9,4623.46
ORD000723,1,credit_card,4,5429.29
ORD000723,2,debit_card,1,244.36
ORD000723,3,debit_card,1,2211.16
ORD000724,1,upi,1,3191.49
ORD000725,1,net_banking,1,1531.92
ORD000726,1,,1,1028.09
ORD000727,1,,1,2545.06
ORD000728,1,upi,1,2620.88
ORD000728,2,upi,1,4485.89
ORD000729,1,upi,1,5933.53
ORD000730,1,wallet,1,3933.52
ORD000731,1,upi,1,9619.34
ORD000732,1,net_banking,1,9963.01
ORD000733,1,upi,1,6719.1
ORD000734,1,debit_card,1,2854.18
ORD000735,1,credit_card,1,8953.41
ORD000736,1,credit_card,3,1475.11
ORD000737,1,upi,1,68.35
ORD000737,2,debit_card,1,1189.22
ORD000737,3,net_banking,1,4581.81
ORD000738,1,wallet,1,2173.36
ORD000739,1,wallet,1,1741.93
ORD000740,1,credit_card,9,721.55
ORD000740,2,upi,1,1206.52
ORD000741,1,credit_card,7,3335.97
ORD000742,1,debit_card,1,6915.16
ORD000743,1,net_banking,1,4983.54
ORD000744,1,credit_card,2,4158.36
ORD000745,1,wallet,-2,2385.45
ORD000746,1,credit_card,6,2018.74
ORD000746,2,upi,1,6338.68
ORD000747,1,wallet,1,4923.5
ORD000748,1,wallet,1,2892.68
ORD000748,2,debit_card,1,1631.99
ORD000749,1,wallet,1,2603.9
ORD000750,1,upi,1,6609.76
ORD000751,1,upi,1,200.62
ORD000751,2,upi,1,2596.09
ORD000752,1,debit_card,1,273.69
ORD000753,1,credit_card,7,2126.81
ORD000754,1,wallet,1,2443.63
ORD000755,1,wallet,1,9525.24
ORD000756,1,,1,6422.01
ORD000757,1,net_banking,1,7012.07
ORD000758,1,wallet,1,9299.02
ORD000759,1,credit_card,11,8841.07
ORD000760,1,credit_card,11,8768.98
ORD000761,1,debit_card,1,2777.05
ORD000762,1,wallet,1,413.83
ORD000762,2,credit_card,10,303.71
ORD000762,3,wallet,1,342.49
ORD000763,1,credit_card,9,5595.88
ORD000764,1,credit_card,5,9581.29
ORD000765,1,debit_card,1,1499.4
ORD000765,2,wallet,1,6398.92
ORD000766,1,upi,1,8286.82
ORD000767,1,upi,1,5197.9
ORD000768,1,credit_card,8,4553.82
ORD000769,1,wallet,1,1106.19
ORD000769,2,credit_card,6,717.7
ORD000770,1,net_banking,1,9665.26
ORD000771,1,upi,1,8323.42
ORD000772,1,wallet,1,9709.71
ORD000773,1,NET_BANKING,1,9853.97
ORD000774,1, upi ,1,4133.24
ORD000775,1,debit_card,1,2274.86
ORD000776,1,credit_card,9,1357.33
ORD000777,1,upi,1,6558.09
ORD000778,1,credit_card,4,2004.54
ORD000779,1,credit_card,4,9115.64
ORD000780,1,debit_card,1,3106.05
ORD000781,1,debit_card,1,7747.93
ORD000782,1,credit_card,7,1174.63
ORD000782,2,credit_card,7,893.03
ORD000783,1,,8,4079.2
ORD000784,1,credit_card,5,821.27
ORD000785,1,wallet,1,3765.75
ORD000786,1,net_banking,1,699.66
ORD000787,1,net_banking,1,4992.38
ORD000788,1,debit_card,1,8141.2
ORD000789,1,wallet,1,1907.23
ORD000789,2,debit_card,1,3155.41
ORD000790,1,credit_card,1,3907.11
ORD000791,1,debit_card,1,2911.75
ORD000792,1,debit_card,1,934.5
ORD000793,1,upi,1,3210.01
ORD000793,2,wallet,1,444.26
ORD000793,3,debit_card,1,1499.62
ORD000794,1,debit_card,1,7631.95
ORD000795,1,,1,194.26
ORD000796,1,wallet,1,7542.59
ORD000797,1,,1,5059.09
ORD000798,1,upi,1,8230.5
ORD000799,1,upi,1,9150.5
ORD000800,1,upi,1,6916.01
ORD000801,1,upi,1,5683.21
ORD000802,1,debit_card,1,5978.23
ORD000803,1,upi,1,0.0
ORD000804,1,net_banking,1,399.89
ORD000804,2,debit_card,1,1085.54
ORD000804,3,debit_card,1,484.75
ORD000805,1,upi,1,6582.87
ORD000806,1,upi,1,3697.68
ORD000807,1,wallet,1,908.59
ORD000807,2,net_banking,1,1000.02
ORD000808,1,wallet,1,6742.74
ORD000809,1,credit_card,4,3603.41
ORD000810,1,upi,1,5607.78
ORD000811,1,net_banking,1,9229.74
ORD000812,1,debit_card,1,4204.55
ORD000813,1,debit_card,1,1480.48
ORD000814,1,debit_card,1,490.58
ORD000814,2,credit_card,6,79.81
ORD000814,3,wallet,1,243.85
ORD000815,1,debit_card,1,3801.61
ORD000816,1,debit_card,1,4016.67
ORD000816,2,credit_card,10,2426.32
ORD000817,1,upi,1,9590.9
ORD000818,1,debit_card,1,7658.95
ORD000819,1,debit_card,1,7372.68
ORD000820,1,wallet,1,3207.41
ORD000821,1,credit_card,1,1962.47
ORD000822,1,upi,1,232.29
ORD000823,1,debit_card,1,1345.53
ORD000823,2,upi,1,5454.62
ORD000824,1,credit_card,3,7499.62
ORD000825,1,wallet,1,8258.33
ORD000826,1,credit_card,10,4859.5
ORD000827,1,net_banking,1,2478.21
ORD000827,2,credit_card,2,2544.39
ORD000828,1,net_banking,1,4449.51
ORD000829,1,debit_card,1,9880.46
ORD000830,1,debit_card,1,9599.72
ORD000831,1,net_banking,1,7235.0
ORD000832,1,wallet,1,3720.64
ORD000833,1,credit_card,3,8861.03
ORD000834,1,wallet,1,2899.68
ORD000834,2,net_banking,1,1253.01
ORD000835,1,wallet,1,8252.91
ORD000836,1,upi,1,8803.23
ORD000837,1,wallet,1,6474.23
ORD000838,1,credit_card,11,3280.64
ORD000839,1,credit_card,8,1380.82
ORD000840,1,net_banking,1,2999.3
ORD000841,1,credit_card,5,1814.99
ORD000842,1,net_banking,1,3580.37
ORD000843,1,wallet,1,9709.04
ORD000844,1,debit_card,1,4369.62
ORD000845,1,wallet,1,1428.36
ORD000846,1,credit_card,5,2722.27
ORD000847,1,net_banking,1,4725.86
ORD000848,1,credit_card,4,5818.33
ORD000849,1,net_banking,1,1881.46
ORD000850,1,credit_card,12,5110.72
ORD000851,1,credit_card,5,4407.83
ORD000852,1,debit_card,1,5480.07
ORD000853,1,,1,2723.22
ORD000854,1,credit_card,5,6803.73
ORD000855,1,credit_card,4,2274.3
ORD000856,1,net_banking,1,1855.75
ORD000856,2,upi,1,2007.88
ORD000857,1,net_banking,1,631.87
ORD000858,1,upi,1,6804.76
ORD000859,1,credit_card,6,1949.54
ORD000859,2,net_banking,1,4438.2
ORD000860,1,wallet,1,718.53
ORD000861,1,credit_card,7,6302.41
ORD000862,1,credit_card,7,4587.8
ORD000863,1,wallet,1,178.78
ORD000863,2,net_banking,1,3035.37
ORD000864,1,credit_card,7,2152.79
ORD000865,1,wallet,1,100.92
ORD000865,2,debit_card,1,5375.05
ORD000866,1,wallet,1,264.41
ORD000866,2,wallet,1,339.34
ORD000866,3,wallet,1,167.91
ORD000867,1,credit_card,9,7024.9
ORD000868,1,net_banking,1,9968.64
ORD000869,1,net_banking,1,5581.69
ORD000870,1,wallet,1,3152.4
ORD000871,1,debit_card,1,9459.3
ORD000872,1,credit_card,8,5745.35
ORD000873,1,debit_card,1,906.25
ORD000873,2,wallet,1,516.46
ORD000873,3,upi,1,692.81
ORD000874,1,net_banking,1,2781.15
ORD000875,1,net_banking,1,2447.99
ORD000875,2,credit_card,8,259.84
ORD000875,3,upi,1,1164.57
ORD000876,1,net_banking,1,5858.67
ORD000877,1,net_banking,1,1814.03
ORD000877,2,net_banking,1,2942.95
ORD000877,3,wallet,1,2997.91
ORD000878,1,debit_card,1,7757.91
ORD000879,1,net_banking,1,7950.05
ORD000880,1,wallet,1,1338.76
ORD000880,2,debit_card,1,616.93
ORD000881,1,debit_card,1,1293.72
ORD000882,1,wallet,1,885.65
ORD000882,2,net_banking,1,2289.5
ORD000883,1,net_banking,1,450.97
ORD000883,2,credit_card,1,714.41
ORD000883,3,debit_card,1,5010.53
ORD000884,1,upi,1,571.02
ORD000885,1,net_banking,1,7417.79
ORD000886,1,credit_card,10,1518.25
ORD000887,1,debit_card,1,3310.12
ORD000888,1,credit_card,5,8078.75
ORD000889,1,wallet,1,5577.62
ORD000890,1,debit_card,1,4929.32
ORD000891,1,credit_card,4,9059.08
ORD000892,1,upi,1,8183.34
ORD000893,1,upi,1,3950.22
ORD000893,2,net_banking,1,4112.27
ORD000894,1,net_banking,1,4174.89
ORD000895,1,net_banking,1,7745.95
ORD000896,1,net_banking,1,1060.62
ORD000897,1,net_banking,1,7923.44
ORD000898,1,upi,1,6417.65
ORD000898,2,upi,1,2776.53
ORD000899,1,credit_card,11,1077.81
ORD000900,1,upi,1,7596.91
ORD000901,1,credit_card,7,5963.65
ORD000902,1,wallet,1,5082.59
ORD000903,1,wallet,1,8143.41
ORD000904,1,upi,1,5732.76
ORD000905,1,credit_card,2,2293.51
ORD000906,1,debit_card,1,4803.08
ORD000907,1,wallet,1,177.86
ORD000908,1,wallet,1,8860.86
ORD000909,1,debit_card,1,2645.87
ORD000910,1,net_banking,1,2878.41
ORD000911,1,wallet,1,9535.64
ORD000912,1,net_banking,1,3444.75
ORD000912,2,net_banking,1,2300.69
ORD000913,1,debit_card,1,2466.46
ORD000914,1,credit_card,6,7862.79
ORD000915,1,upi,1,3189.69
ORD000916,1,debit_card,1,9492.32
ORD000917,1,credit_card,7,3421.11
ORD000918,1,credit_card,7,0.0
ORD000919,1,net_banking,1,7958.5
ORD000920,1,wallet,1,2346.09
ORD000921,1,credit_card,11,1024.28
ORD000922,1,net_banking,1,5351.71
ORD000923,1,wallet,1,9288.96
ORD000924,1,credit_card,11,8213.89
ORD000925,1,net_banking,1,493.29
ORD000926,1,debit_card,1,339.96
ORD000926,2,debit_card,1,3262.2
ORD000927,1,net_banking,1,4605.38
ORD000928,1,credit_card,4,1490.65
ORD000928,2,credit_card,8,1201.49
ORD000929,1,net_banking,1,138.69
ORD000930,1,upi,1,3489.05
ORD000931,1,debit_card,1,6809.11
ORD000932,1,credit_card,12,1053.76
ORD000933,1,wallet,1,8574.61
ORD000934,1,upi,1,5510.24
ORD000935,1,upi,1,7547.28
ORD000936,1,upi,1,863.71
ORD000937,1,wallet,1,3703.63
ORD000938,1,credit_card,9,9172.34
ORD000939,1,net_banking,1,2443.85
ORD000940,1,wallet,1,2110.51
ORD000941,1,net_banking,1,2271.97
ORD000942,1,upi,1,836.8
ORD000942,2,UPI,1,3903.26
ORD000943,1,credit_card,4,459.84
ORD000943,2,credit_card,3,2214.37
ORD000943,3,credit_card,6,2930.83
ORD000944,1,debit_card,1,2514.71
ORD000945,1,credit_card,7,5355.84
ORD000946,1,wallet,1,2766.68
ORD000946,2,upi,1,2087.12
ORD000946,3,upi,1,1333.25
ORD000947,1,debit_card,1,8892.77
ORD000948,1,credit_card,4,2700.35
ORD000949,1,debit_card,1,3546.13
ORD000950,1,credit_card,3,1851.91
ORD000951,1,debit_card,1,4825.06
ORD000952,1,wallet,1,760.0
ORD000953,1,upi,1,7002.01
ORD000954,1,net_banking,1,1737.03
ORD000955,1,net_banking,1,3742.56
ORD000956,1,wallet,1,1091.93
ORD000956,2,net_banking,1,641.81
ORD000956,3,debit_card,1,304.68
ORD000957,1,upi,1,2636.86
ORD000957,2,net_banking,1,1212.11
ORD000958,1,net_banking,1,2295.96
ORD000959,1,debit_card,1,8676.81
ORD000960,1,upi,1,1612.81
ORD000961,1,net_banking,1,3644.75
ORD000962,1,credit_card,5,2739.74
ORD000963,1,net_banking,1,2574.66
ORD000963,2,upi,1,1181.83
ORD000964,1,debit_card,1,3769.19
ORD000965,1,upi,1,3664.32
ORD000966,1,debit_card,1,9655.97
ORD000967,1,net_banking,1,992.86
ORD000967,2,credit_card,12,172.49
ORD000967,3,credit_card,3,830.61
ORD000968,1,debit_card,1,2450.9
ORD000968,2,upi,1,68.55
ORD000968,3,debit_card,1,5638.79
ORD000969,1,wallet,1,9355.56
ORD000970,1,credit_card,10,9116.42
ORD000971,1,net_banking,1,307.2
ORD000971,2,upi,1,950.97
ORD000972,1,upi,1,2031.04
ORD000973,1,debit_card,1,8444.92
ORD000974,1,net_banking,1,2109.56
ORD000975,1,net_banking,1,4715.48
ORD000976,1,debit_card,1,7673.33
ORD000977,1,upi,1,398.83
ORD000977,2,wallet,1,8268.22
ORD000978,1, credit_card ,2,3422.03
ORD000979,1,net_banking,1,9031.55
ORD000980,1,credit_card,11,2979.0
ORD000981,1,upi,1,1462.59
ORD000981,2,wallet,1,0.0
ORD000982,1,net_banking,1,669.7
ORD000983,1,net_banking,1,136.8
ORD000984,1,net_banking,1,6999.39
ORD000985,1,,1,3162.01
ORD000985,2,net_banking,1,2274.95
ORD000986,1,credit_card,4,8068.73
ORD000987,1,net_banking,1,9176.21
ORD000988,1,wallet,1,7179.74
ORD000989,1,net_banking,1,8980.34
ORD000990,1,net_banking,1,509.99
ORD000991,1,upi,1,437.33
ORD000991,2,credit_card,4,701.03
ORD000991,3,net_banking,1,572.89
ORD000992,1,credit_card,7,6373.15
ORD000993,1,credit_card,4,9194.73
ORD000994,1,net_banking,1,3446.21
ORD000995,1,credit_card,9,7421.48
ORD000996,1,wallet,1,1205.8
ORD000997,1,wallet,1,3546.59
ORD000998,1,upi,1,6420.08
ORD000999,1,,1,8497.06
ORD001000,1,credit_card,3,2738.17
ORD001001,1,wallet,1,1456.51
ORD001001,2,debit_card,1,1692.64
ORD001002,1,wallet,1,4205.39
ORD001003,1,wallet,1,4252.24
ORD001004,1,debit_card,1,4844.56
ORD001005,1,upi,1,1927.96
ORD001005,2,debit_card,1,3534.35
ORD001006,1,,1,7908.85
ORD001007,1,upi,1,4720.09
ORD001008,1,debit_card,1,2031.48
ORD001009,1,credit_card,10,3303.94
ORD001010,1,net_banking,1,4903.24
ORD001011,1,wallet,1,8263.6
ORD001012,1,wallet,1,8184.91
ORD001013,1,net_banking,1,64.08
ORD001013,2,net_banking,1,41.11
ORD001013,3,upi,1,0.0
ORD001014,1,net_banking,1,8521.6
ORD001015,1,net_banking,1,2260.68
ORD001016,1,debit_card,1,497.38
ORD001017,1,wallet,1,3894.44
ORD001018,1,wallet,1,9615.2
ORD001019,1,upi,1,6932.56
ORD001020,1,upi,1,8738.51
ORD001021,1,credit_card,10,1621.64
ORD001022,1,debit_card,1,252.23
ORD001022,2,net_banking,1,999.96
ORD001023,1,net_banking,1,1526.1
ORD001024,1,debit_card,1,7590.78
ORD001025,1,debit_card,1,8510.81
ORD001026,1,net_banking,1,492.13
ORD001026,2,upi,1,509.65
ORD001027,1,upi,1,1032.38
ORD001028,1,net_banking,1,1242.49
ORD001029,1,wallet,1,1578.73
ORD001030,1,wallet,1,8074.52
ORD001031,1,debit_card,1,133.02
ORD001031,2,debit_card,1,113.03
ORD001032,1,wallet,1,4887.5
ORD001033,1,debit_card,1,585.35
ORD001033,2,debit_card,1,5564.95
ORD001034,1,credit_card,5,5075.95
ORD001035,1,debit_card,1,3934.86
ORD001036,1,wallet,1,2960.2
ORD001037,1,net_banking,1,5790.2
ORD001038,1,credit_card,2,580.32
ORD001038,2,credit_card,7,2165.04
ORD001038,3,upi,1,0.0
ORD001039,1,wallet,1,4469.01
ORD001040,1,net_banking,1,1879.46
ORD001040,2,wallet,1,7141.33
ORD001041,1,wallet,1,1584.59
ORD001042,1,credit_card,3,1136.27
ORD001042,2,net_banking,1,897.15
ORD001042,3,DEBIT_CARD,1,4170.4
ORD001043,1,net_banking,1,5755.07
ORD001044,1,wallet,1,5734.83
ORD001045,1,wallet,1,2806.32
ORD001046,1,wallet,1,0.0
ORD001046,2,debit_card,1,3193.29
ORD001047,1,credit_card,5,836.28
ORD001048,1,wallet,1,5438.08
ORD001049,1,upi,1,2841.63
ORD001050,1,net_banking,1,6092.13
ORD001051,1,debit_card,1,9706.31
ORD001052,1,wallet,1,576.77
ORD001053,1,debit_card,1,2825.27
ORD001054,1,credit_card,1,9304.2
ORD001055,1,net_banking,1,5116.44
ORD001056,1,wallet,1,7603.69
ORD001057,1,credit_card,9,9421.99
ORD001058,1,wallet,1,3148.88
ORD001059,1,upi,1,4409.98
ORD001060,1, upi ,1,4023.96
ORD001061,1,net_banking,1,6218.26
ORD001062,1,wallet,1,5763.04
ORD001063,1,upi,1,7526.33
ORD001064,1,wallet,1,8360.56
ORD001065,1,WALLET,1,5993.89
ORD001066,1,debit_card,1,3336.13
ORD001067,1,upi,1,7751.29
ORD001068,1,wallet,1,4597.79
ORD001069,1,wallet,1,9189.88
ORD001070,1,upi,1,7061.58
ORD001071,1,wallet,1,8664.76
ORD001072,1,net_banking,1,2748.13
ORD001073,1,upi,1,836.35
ORD001074,1,credit_card,11,8784.1
ORD001075,1,upi,1,3332.53
ORD001075,2,wallet,1,5591.36
ORD001076,1,wallet,1,7030.15
ORD001077,1,CREDIT_CARD,8,5887.88
ORD001078,1,upi,1,3405.91
ORD001079,1,credit_card,9,9121.24
ORD001080,1,wallet,1,743.18
ORD001081,1,credit_card,3,2931.57
ORD001081,2,debit_card,1,3583.27
ORD001081,3,wallet,1,2944.86
ORD001082,1,upi,1,1044.61
ORD001083,1,wallet,1,2283.73
ORD001084,1,wallet,1,4393.27
ORD001085,1,debit_card,1,7694.14
ORD001086,1,credit_card,1,2839.49
ORD001087,1,wallet,1,1278.22
ORD001088,1,net_banking,1,490.37
ORD001088,2,net_banking,1,154.22
ORD001088,3,credit_card,10,207.51
ORD001089,1,credit_card,4,9227.82
ORD001090,1,debit_card,1,3899.48
ORD001091,1,net_banking,1,9454.32
ORD001092,1,,6,3588.58
ORD001093,1,upi,1,0.0
ORD001094,1,debit_card,1,411.49
ORD001094,2,wallet,1,484.87
ORD001094,3, net_banking ,1,5944.97
ORD001095,1,credit_card,7,4405.86
ORD001096,1,debit_card,1,61.91
ORD001096,2,net_banking,1,467.6
ORD001096,3,credit_card,9,1456.13
ORD001097,1,upi,1,610.26
ORD001098,1,wallet,1,1914.74
ORD001099,1,debit_card,1,8922.32
ORD001100,1,debit_card,1,8990.06
ORD001101,1,wallet,1,8900.64
ORD001102,1,net_banking,1,4626.29
ORD001103,1,net_banking,1,8812.38
ORD001104,1,net_banking,1,1640.98
ORD001105,1,wallet,1,4057.69
ORD001106,1,wallet,1,2127.01
ORD001106,2,upi,1,2074.7
ORD001106,3,upi,1,1728.32
ORD001107,1,upi,1,2291.32
ORD001107,2,net_banking,1,218.07
ORD001107,3,wallet,1,799.79
ORD001108,1,credit_card,-2,8239.68
ORD001109,1,debit_card,1,9751.69
ORD001110,1,debit_card,1,6134.25
ORD001111,1,debit_card,1,263.71
ORD001111,2,,1,83.93
ORD001111,3,upi,1,0.0
ORD001112,1,upi,1,7275.91
ORD001113,1,credit_card,2,8349.9
ORD001114,1,upi,1,5865.27
ORD001115,1,credit_card,12,635.94
ORD001115,2,wallet,1,4454.03
ORD001116,1,debit_card,1,3798.45
ORD001117,1,credit_card,11,1152.34
ORD001117,2,wallet,1,4492.23
ORD001118,1,wallet,1,8454.43
ORD001119,1,net_banking,1,7080.29
ORD001120,1,upi,1,503.53
ORD001121,1,debit_card,1,9602.18
ORD001122,1,credit_card,11,518.8
ORD001123,1,upi,1,9740.13
ORD001124,1,debit_card,1,390.7
ORD001125,1,wallet,1,5675.07
ORD001126,1,upi,1,1550.42
ORD001127,1,upi,1,6235.17
ORD001128,1,debit_card,1,1674.11
ORD001129,1,wallet,1,2872.31
ORD001129,2,wallet,1,6729.07
ORD001130,1,net_banking,1,3618.43
ORD001131,1,net_banking,1,4423.94
ORD001131,2,wallet,1,4983.82
ORD001132,1,credit_card,6,6378.49
ORD001133,1,,1,3941.64
ORD001134,1,upi,1,1928.57
ORD001135,1,,1,4870.89
ORD001136,1,net_banking,1,2963.6
ORD001137,1,debit_card,1,9482.53
ORD001138,1,upi,1,5662.53
ORD001139,1,credit_card,12,4804.76
ORD001140,1,credit_card,5,710.62
ORD001140,2,credit_card,8,5291.62
ORD001141,1,debit_card,1,3265.18
ORD001142,1,wallet,1,9838.44
ORD001143,1,credit_card,8,9472.02
ORD001144,1,debit_card,1,352.83
ORD001145,1,net_banking,1,5510.35
ORD001146,1, upi ,1,412.64
ORD001147,1,wallet,1,7446.27
ORD001148,1,debit_card,1,3582.43
ORD001149,1,credit_card,8,5311.74
ORD001150,1,upi,1,433.92
ORD001151,1,wallet,1,237.43
ORD001151,2,debit_card,1,116.12
ORD001151,3,credit_card,3,164.25
ORD001152,1,credit_card,7,5324.61
ORD001153,1,credit_card,4,8430.11
ORD001154,1,net_banking,1,1114.96
ORD001155,1,credit_card,12,3709.94
ORD001156,1,wallet,1,6305.13
ORD001157,1,debit_card,1,3706.58
ORD001157,2,wallet,1,1909.6
ORD001158,1,credit_card,2,923.2
ORD001159,1,credit_card,12,2342.81
ORD001160,1,upi,1,970.77
ORD001160,2,net_banking,1,3293.82
ORD001161,1,upi,1,7149.02
ORD001162,1,net_banking,1,6168.7
ORD001163,1,upi,1,312.06
ORD001164,1,upi,1,4338.5
ORD001165,1, credit_card ,1,1004.6
ORD001166,1,net_banking,1,2026.03
ORD001167,1, net_banking ,1,8996.39
ORD001168,1,credit_card,7,3063.62
ORD001169,1,net_banking,1,8676.72
ORD001170,1,credit_card,9,257.59
ORD001170,2,upi,1,1515.81
ORD001171,1,debit_card,1,2117.51
ORD001172,1,net_banking,1,109.56
ORD001172,2,net_banking,1,80.41
ORD001172,3,debit_card,1,87.07
ORD001173,1,credit_card,11,6515.69
ORD001174,1,net_banking,1,3841.9
ORD001175,1,upi,1,8908.04
ORD001176,1,net_banking,1,228.97
ORD001176,2,,1,3531.45
ORD001177,1,credit_card,9,2108.53
ORD001178,1,debit_card,1,4086.79
ORD001179,1,net_banking,1,4070.59
ORD001180,1,upi,1,1181.66
ORD001181,1,credit_card,12,6455.24
ORD001182,1,wallet,1,4058.67
ORD001183,1,upi,1,4284.79
ORD001184,1,debit_card,1,2012.22
ORD001185,1,upi,1,0.0
ORD001186,1,net_banking,1,1317.5
