geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
480173,21.025319,68.193202,Pondicherry,Arunachal Pradesh
349334,13.821721,80.470739,Nagaon,Sikkim
492648,21.83978,92.609746,Kolhapur,Uttar Pradesh
233925,16.748881,95.023013,BILASPUR,Odisha
988678,27.31897,94.433259,Tiruppur,Meghalaya
319622,14.18636,93.375134,Loni,Mizoram
196528,31.973993,87.520233, Bhimavaram ,Karnataka
179833,14.511879,68.184002,sangli-miraj & kupwad,Uttarakhand
669425,11.996999,94.634079,Fatehpur,Rajasthan
562195,15.744224,78.640875,Faridabad,Assam
994400,29.656613,86.090734,Kishanganj,Maharashtra
194063,28.7827,71.048138,Chennai,Rajasthan
114963,21.16105,73.958811,Ramgarh,Andhra Pradesh
733306,20.581265,81.016792,Akola,Tripura
902164,9.535368,74.715615,Berhampore,Sikkim
942074,32.192362,87.587597,Hindupur,Maharashtra
729814,35.073941,79.779254,Karaikudi,Uttar Pradesh
453805,35.885497,89.04244,Rajpur Sonarpur,Punjab
747673,10.271078,72.470719,NEW DELHI,Assam
856900,11.489523,75.49883,Mira-Bhayandar,West Bengal
760729,14.805418,88.333386,,Rajasthan
777831,11.516216,75.794854,,Madhya Pradesh
730551,10.943356,86.866159, Raurkela Industrial Township ,Bihar
721760,24.48303,88.456135,Gandhinagar,Arunachal Pradesh
121224,24.572992,71.218223,Hubli–Dharwad,Telangana
525722,22.655806,86.78289,Allahabad,Tamil Nadu
514176,12.219692,93.895084,North Dumdum,Gujarat
358440,30.441203,83.915868, Kollam ,Arunachal Pradesh
425961,30.654728,86.035491,Guntur,Manipur
155402,21.451311,73.044438,Kadapa,Haryana
702064,22.182685,84.793817,Ramagundam,Andhra Pradesh
312600,19.263453,76.613675,Bhagalpur,Goa
736332,19.826636,89.559804,Tumkur,Rajasthan
117017,17.393745,73.091969,Mehsana,Andhra Pradesh
815789,33.846579,89.617382, Kulti ,Assam
586315,30.002719,71.453694, Ajmer ,Meghalaya
338286,22.966511,85.537337,Bahraich,Mizoram
883968,28.860771,89.583656,nandyal,Karnataka
485526,36.615027,87.793636,Kishanganj,Chhattisgarh
981662,35.370905,69.685607,Sirsa,Punjab
406092,13.16979,94.904155,Bhatpara,Punjab
114956,13.358349,88.035567,Gandhinagar,Odisha
606987,13.770082,95.595408,Panipat,Jharkhand
607786,10.957816,86.826593,Jalgaon,Rajasthan
926983,21.799089,72.674958,Udaipur,Nagaland
884913,24.41584,70.411501,Korba,Jharkhand
315930,12.723045,74.050999,Berhampur,Odisha
334974,29.559144,,pune,Manipur
277473,17.313634,81.756818,Nashik,Tamil Nadu
418716,26.751464,78.534052,Etawah,Nagaland
587370,8.868469,83.153427,SAHARANPUR,Haryana
502979,28.098762,89.032998,moradabad,Karnataka
661244,30.073851,87.214068,Muzaffarnagar,Chhattisgarh
351340,13.472386,82.8743,Tadepalligudem,Maharashtra
424965,24.44504,69.158336,Hyderabad,Telangana
874398,11.217871,88.530051, Bhilai ,Karnataka
783923,10.657119,71.252509,Giridih,Himachal Pradesh
477438,-999.0,80.276327,Tenali,Tripura
355905,16.548781,88.756084,Khora ,Uttarakhand
979592,16.022121,79.953182,Bihar Sharif,Tamil Nadu
889142,35.402736,89.247933,Mira-Bhayandar,Kerala
873646,8.722118,83.467632,Gudivada,Punjab
497543,34.516713,73.446857,Ujjain,Haryana
978146,17.936048,79.49267,Singrauli,Nagaland
285678,34.704048,72.123945,Kishanganj,Uttarakhand
625738,13.312366,68.903376,SONIPAT,Sikkim
602077,14.790187,81.59576,Darbhanga,Uttar Pradesh
254660,26.535774,89.010351,TENALI,Mizoram
980828,17.14412,96.63847,Vellore,West Bengal
780110,20.333621,73.975241,Tadepalligudem,Odisha
538954,34.626541,81.743342,Bikaner,Nagaland
920898,31.175582,91.402728,Thrissur,Tamil Nadu
280119,22.32738,74.323646,Thoothukudi,Rajasthan
192746,34.613982,71.647898,Delhi,Goa
195985,21.218922,72.482038,Dhule,Himachal Pradesh
714005,28.424113,78.505101,Faridabad,Maharashtra
9999999,28.20285,87.821899,Kozhikode,Manipur
970632,36.04541,86.855295,Dewas,Haryana
655932,8.327997,77.865887,Tirunelveli,Chhattisgarh
952359,15.39099,71.151699,agra,Tripura
153476,30.132674,72.433713,Ghaziabad,Tripura
940961,8.484955,73.001623,Kottayam,West Bengal
783035,29.582526,89.048529,Coimbatore,Karnataka
221320,35.84759,96.538741,Mau,Manipur
761552,17.651058,82.645456,Bareilly,Arunachal Pradesh
965184,11.513748,78.033, Ghaziabad ,Meghalaya
227157,21.096786,88.974441,Sagar,Chhattisgarh
476804,25.548984,90.486079,Ambala,Nagaland
491289,14.776752,83.232965,Srinagar,Rajasthan
939100,25.092841,83.173459,Surendranagar Dudhrej,West Bengal
265353,18.4505,,Darbhanga,Uttarakhand
368766,32.589466,91.999434,Proddatur,Rajasthan
196305,27.256827,82.306362,Nagercoil,Uttarakhand
161525,35.932896,89.388445,Hapur,Haryana
547381,36.237256,91.274636,Rajpur Sonarpur,Maharashtra
696418,35.312379,91.537923,Asansol,Punjab
798398,33.24645,73.136036,Raichur,Rajasthan
109082,20.64011,81.010294,NAGAON,Madhya Pradesh
242868,27.878618,85.202643,Gandhidham,Arunachal Pradesh
369244,32.870236,79.918118,Ratlam,Himachal Pradesh
747114,24.963234,69.2744,BHOPAL,Mizoram
0,8.419206,90.881125,Orai,West Bengal
614469,34.672196,70.984961,Bhilwara,Uttar Pradesh
0,20.10712,85.682741,kanpur,Haryana
161864,35.446275,79.060458,Kota,Jharkhand
699432,23.780869,72.280063,CHANDIGARH,Uttar Pradesh
551701,36.508339,74.032485,Serampore,Jharkhand
950024,34.887774,96.421434,Khammam,Tripura
104814,11.355268,68.165498,MORENA,West Bengal
241439,18.208416,93.872317,Jaipur,Assam
376868,18.52889,95.216847,Deoghar,Maharashtra
504975,10.380513,93.520634,kochi,Assam
699235,19.478247,95.410447,Jammu,Haryana
876825,23.486353,89.872496,Hajipur,Chhattisgarh
939121,35.313343,72.036689,Aizawl,Meghalaya
369819,26.24611,74.826586,Madhyamgram,Chhattisgarh
995877,14.627351,78.008188,Nagaon,Madhya Pradesh
352240,15.316781,77.447396,South Dumdum,Assam
755044,26.533816,71.867524,Sambalpur,Karnataka
998942,27.788947,85.340101, Jammu ,Assam
230149,11.281688,70.522697,Ramagundam,Tamil Nadu
572851,29.433809,90.766438,ALAPPUZHA,Meghalaya
575295,36.385682,77.263067,Dhule,Punjab
578419,10.336141,76.100876,Danapur,Nagaland
588452,16.431651,90.267865,Gudivada,Maharashtra
681955,29.366016,83.119628,munger,Nagaland
203752,30.163689,87.475836,Indore,Kerala
727981,15.413476,71.400392,Orai,Meghalaya
393626,21.304721,300.0,Dhule,Mizoram
438688,35.673691,81.195057,Mirzapur,Odisha
838313,23.197364,75.358547,Suryapet,Haryana
284495,29.80215,93.03354,Gandhidham,Meghalaya
135681,8.318583,70.881376,Jehanabad,Telangana
394614,20.243679,69.240261,pondicherry,Gujarat
832291,28.124863,86.82622,Chennai,Odisha
860815,15.852891,87.303177,Bhubaneswar,Nagaland
761879,28.481849,81.783035,Giridih,Chhattisgarh
608056,25.953227,81.519043,Bhavnagar,Odisha
352782,14.427007,90.08521, Buxar ,Tripura
133540,27.189073,73.466017,CHANDRAPUR,Nagaland
187284,23.171641,83.899633,Patiala,Uttar Pradesh
380802,9.363938,70.95688,Imphal,Arunachal Pradesh
257439,34.297357,85.019717,Sikar,Sikkim
596748,8.661809,70.386337,Begusarai,Uttar Pradesh
945114,33.428516,70.097518,Phagwara,Punjab
597767,36.511616,69.02045,Bharatpur,Assam
494276,32.753157,95.690977,Khora ,Odisha
325289,36.261701,80.063123,Rajkot,Manipur
889009,34.053523,73.870626,Berhampur,Tamil Nadu
326715,36.678518,81.539972,Latur,Sikkim
191119,18.38671,68.76619, Bhind ,Tripura
727260,28.629344,90.246405,Chinsurah,Chhattisgarh
634043,36.58789,68.269074,Hubli–Dharwad,Arunachal Pradesh
558580,30.922654,73.379814,Satara,Andhra Pradesh
958283,13.000921,90.311518,Gangtok,West Bengal
0,32.912967,69.965139,Shimla,Uttar Pradesh
944253,11.029193,84.02333,Begusarai,Arunachal Pradesh
951470,15.771553,95.28518,Nanded,Andhra Pradesh
807771,10.877662,86.480019,Muzaffarpur,Tamil Nadu
388954,34.790375,91.296415,Salem,Punjab
204593,29.796797,70.650432,ambala,West Bengal
272365,22.873402,90.610965,ORAI,Uttar Pradesh
918546,18.991507,70.114799,Junagadh,Jharkhand
803169,10.752951,81.655953,Gaya,Goa
417389,11.177118,69.596553,Jamnagar,Gujarat
309736,27.362585,86.296111,Bhilai,Rajasthan
239911,19.422745,95.510273,Raurkela Industrial Township,Mizoram
840736,9.061326,85.091304,Uluberia,Odisha
682157,13.325157,91.522042,Saharanpur,Maharashtra
142420,20.444578,94.39133,Maheshtala,Mizoram
697169,23.765757,89.465666,PANIPAT,Kerala
352735,35.929318,90.95289,Ozhukarai,Manipur
379905,31.227049,93.395666,MORBI,Himachal Pradesh
767383,27.184136,68.47405,Khandwa,Rajasthan
253626,33.312033,75.468024,Tiruchirappalli,Arunachal Pradesh
216654,26.894946,81.545042,Bhusawal,Karnataka
490562,12.135251,89.349724,Bidar,Gujarat
770313,12.967007,79.195768,Bhatpara,Karnataka
971387,13.84197,94.367516,Bareilly,Uttarakhand
986257,10.864391,95.52007,BHALSWA JAHANGIR PUR,Maharashtra
227605,14.68461,83.191347,Hazaribagh,Manipur
663954,21.280981,72.177882,bettiah,Sikkim
0,19.897098,73.226171,ballia,Uttar Pradesh
992792,31.923262,83.063277,Gurgaon,West Bengal
855393,19.293213,91.874351, Sangli-Miraj & Kupwad ,Kerala
177502,33.353781,95.788721,North Dumdum,Karnataka
396479,21.112961,92.907942,Tenali,Mizoram
836118,-999.0,74.384227,Nanded,Arunachal Pradesh
346528,13.052904,80.251951,Ujjain,Andhra Pradesh
573747,28.251633,78.937274,Chinsurah,Telangana
805636,9.365842,81.10731,Karawal Nagar,Meghalaya
340486,20.644528,69.370196,Ulhasnagar,Bihar
384837,31.567241,80.976612,SHIMLA,Chhattisgarh
500171,34.326835,77.885314,GUNA,Arunachal Pradesh
107656,17.172787,80.771297,Satara,West Bengal
917406,10.508249,91.332331,Rajkot,Madhya Pradesh
211244,18.134794,72.535813,Jaunpur,Karnataka
405946,33.643961,73.455444,Imphal,Maharashtra
460138,9.969764,88.694549,Mira-Bhayandar,Uttar Pradesh
211281,12.017504,86.497332,Ajmer,Karnataka
529992,21.968275,68.086426,Vellore,Gujarat
636132,13.71876,77.019311,Baranagar,Haryana
902505,33.553509,86.267557,Raichur,Arunachal Pradesh
424562,15.058223,90.108996,belgaum,Kerala
0,25.028597,69.21844,Yamunanagar,Tamil Nadu
303381,24.82313,91.598222,Bikaner,Kerala
636928,18.504359,71.211277,Jammu,Arunachal Pradesh
252082,9.278966,70.641811,,Nagaland
570583,12.720262,69.543107,Solapur,Tripura
991863,8.943711,73.207295,Sultan Pur Majra,Tripura
324920,24.422608,72.422412,Baranagar,Assam
188883,26.31888,84.829565,HAPUR,Meghalaya
630727,10.913752,90.147403,KADAPA,Punjab
492050,10.080802,71.522282,Rajahmundry,Chhattisgarh
209636,13.072438,82.405201,Uluberia,Tripura
252855,36.599828,94.456332,khandwa,Rajasthan
456563,28.04308,70.786379,Raurkela Industrial Township,Kerala
194173,17.441434,88.978857,Sambhal,Maharashtra
228659,22.13695,91.205358,Tiruppur,West Bengal
920874,22.884495,90.951773,Tiruppur,Nagaland
838470,9.296239,71.12552,Avadi,Himachal Pradesh
236897,9.616488,78.891343, Kamarhati ,Nagaland
499975,29.125307,93.227089,Varanasi,Sikkim
909941,13.138585,88.605213,Gurgaon,Uttar Pradesh
267752,18.133032,86.930496, Karnal ,Gujarat
688885,10.637079,77.967274,Siwan,Arunachal Pradesh
331633,11.746659,86.418142,Fatehpur,Uttarakhand
893728,8.76362,86.641274,Kharagpur,Tamil Nadu
686985,20.173748,300.0,Gudivada,Manipur
812657,35.704265,95.273738,Malda,Punjab
803482,20.090644,78.412426,,Himachal Pradesh
174408,30.22948,95.407879,muzaffarpur,Sikkim
584994,22.402648,79.614116,Thane,Punjab
958778,12.00968,83.056814,tadepalligudem,Chhattisgarh
432077,30.245837,79.737334,sikar,Uttarakhand
176394,29.933129,88.524388,Hapur,Goa
191356,9.525401,84.84783,Dehri,Andhra Pradesh
596340,29.90749,80.856869,Allahabad,Punjab
559408,22.724873,68.29263,Mango,Punjab
207013,14.570558,86.719118,Solapur,Assam
645528,27.694987,85.257623,malda,Mizoram
280561,21.244604,71.40321,Kishanganj,Uttarakhand
563566,27.474363,80.767735,Vellore,Telangana
452116,8.642172,90.288958,Srinagar,Goa
525128,20.706009,90.891417,Gandhidham,Arunachal Pradesh
607864,20.807206,69.703025,Rourkela,Assam
298053,31.976202,81.795109,Siliguri,Punjab
838523,28.657999,90.655438,Satna,Mizoram
-100,20.306577,81.980272,Siwan,Haryana
691798,27.898746,69.816786,Surendranagar Dudhrej,Andhra Pradesh
788729,22.102714,91.473379,,Gujarat
680885,16.620439,76.23468,Gwalior,Assam
144564,20.122376,87.678933,,Chhattisgarh
898178,24.078856,84.817708,pali,Telangana
115769,16.614187,69.648655,Barasat,Manipur
992374,21.993378,80.930248,Aligarh,Madhya Pradesh
440264,9.644239,83.896538,Silchar,Gujarat
130202,35.474255,71.293401,Kochi,Mizoram
443828,36.058614,72.149589,Sasaram,Uttar Pradesh
-100,13.479248,96.306338,Durg,Chhattisgarh
531645,15.846012,93.545472,Thiruvananthapuram,Punjab
591940,21.007647,77.555993,raichur,Odisha
634236,13.011873,69.398833,Hyderabad,Odisha
305150,24.970172,95.779524,Siliguri,Arunachal Pradesh
226258,24.479361,94.520644,hospet,Jharkhand
552088,22.656499,81.166285,Moradabad,Goa
612575,15.947407,88.507335, Bhatpara ,Rajasthan
577007,22.507115,80.588302,Bokaro,Himachal Pradesh
241622,22.721508,90.282451,Guwahati,Gujarat
341127,16.446385,78.204216,Udupi,Nagaland
829426,33.953032,90.950186,South Dumdum,Assam
794612,26.572352,74.683616,DHANBAD,Mizoram
320231,10.900578,95.496696,Solapur,Assam
247361,27.830467,90.309704,hospet,Arunachal Pradesh
990820,10.044013,73.668917,Avadi,Uttarakhand
512924,17.769923,92.455137,amravati,Nagaland
298172,11.098496,70.389277,Etawah,Goa
843615,22.456581,91.013643,Kanpur,Punjab
9999999,35.265269,94.439083,Allahabad,Manipur
639889,27.121241,74.148879,Moradabad,Nagaland
990142,14.554794,82.034902,Visakhapatnam,Sikkim
715856,15.765141,72.791632,Ongole,Rajasthan
859180,15.828755,96.490752,Ozhukarai,Chhattisgarh
836481,10.428973,71.780117,Bhubaneswar,Uttar Pradesh
421914,33.02373,94.691837,,Andhra Pradesh
348210,12.404962,82.996257,Jodhpur,Arunachal Pradesh
647473,24.232141,71.006364,CUTTACK,Goa
117052,8.414059,80.382801,mahbubnagar,Maharashtra
125177,21.975605,88.874248, Ulhasnagar ,Andhra Pradesh
981678,19.801335,84.721544,Hyderabad,Tripura
425251,25.086093,90.995354,Kumbakonam,Goa
890857,22.482729,86.203052, Fatehpur ,Andhra Pradesh
838514,26.956006,83.099761,Akola,Odisha
360001,34.337241,78.03809,Imphal,Himachal Pradesh
275591,11.782464,81.906078,Panchkula,Tripura
905638,31.180175,88.933459,Bardhaman,Manipur
157148,26.451605,88.996945,Chennai,Uttar Pradesh
778173,33.963443,78.956636,AMRAVATI,Tripura
306550,31.633035,88.76365,Visakhapatnam,Gujarat
663886,11.357189,70.675996,Sambhal,Kerala
574680,19.598389,87.590423,Gurgaon,Jharkhand
316888,35.952468,75.156537,Bulandshahr,Telangana
777196,33.03721,69.347083,Mahbubnagar,Bihar
366759,17.528653,79.549932,Ahmednagar,Goa
150178,18.31398,76.07014,DINDIGUL,Tripura
384778,19.589781,92.750942,BHUBANESWAR,Sikkim
846258,15.521871,88.961633,Aizawl,Arunachal Pradesh
-100,32.686385,91.318235,Rajkot,Assam
947480,10.945825,89.993886,Vasai-Virar,Rajasthan
556614,25.755136,80.010679,Phusro,Sikkim
737626,21.85469,68.186907,Jalgaon,Odisha
975649,12.775415,74.860038,Nellore,Maharashtra
868428,11.922662,77.977692,jamnagar,Gujarat
830949,31.182261,90.908077,Gwalior,Maharashtra
629771,32.795877,76.296985,BHOPAL,Goa
648128,27.625797,95.4594,Bhusawal,Tamil Nadu
334130,32.948486,73.999329,Jabalpur,Tamil Nadu
781914,29.368365,90.388782,Akola,Goa
180398,25.916324,69.606049,Bhilai,Uttar Pradesh
842482,34.623922,76.893669,Raiganj,Karnataka
406541,34.189965,90.345396,Ballia,Haryana
437747,26.957113,94.637247,Tadepalligudem,Karnataka
831876,19.00124,68.807468,Morena,Uttar Pradesh
576485,11.715011,72.507351, Gwalior ,Haryana
466080,22.974121,70.508165,Kumbakonam,Rajasthan
-100,24.975826,92.633144,RAMGARH,Andhra Pradesh
740064,13.613129,85.673276,kharagpur,Goa
383875,20.05752,69.277407,Gandhinagar,Nagaland
316943,19.411508,83.233832,Tezpur,Haryana
926408,16.84217,69.236592, Kota ,Goa
560549,36.572896,80.183112,hindupur,Sikkim
962564,32.014444,92.553436,Haldia,Karnataka
630448,15.901138,77.651208,Akola,Nagaland
829336,13.697815,88.163511,Proddatur,Chhattisgarh
931391,13.097188,93.699337,Suryapet,Goa
925499,35.775096,77.030257,Tirupati,Himachal Pradesh
618221,27.19434,72.273806,Bilaspur,Andhra Pradesh
590772,28.508608,73.93392,Berhampur,Sikkim
358615,32.991823,84.937633,Gwalior,Manipur
786454,24.680744,90.84419,Gudivada,Telangana
822864,30.852758,92.262004,Panipat,Gujarat
918797,24.809445,,Jhansi,Nagaland
518799,19.877051,72.776116,Haldia,Arunachal Pradesh
506543,25.246624,94.743432,Kumbakonam,Odisha
959288,27.579075,78.600455,,Maharashtra
160034,31.983782,68.476322, Aurangabad ,Uttarakhand
946296,,73.488008,Rourkela,Manipur
890612,30.462958,70.158003,South Dumdum,Nagaland
101886,36.531369,80.320776,Munger,Goa
559459,8.621215,81.835941,Bhalswa Jahangir Pur,Karnataka
359000,15.386548,68.072367,Gudivada,Uttar Pradesh
9999999,24.225536,89.349385,JAMALPUR,Uttarakhand
321193,15.991081,81.826255,Mathura,Bihar
9999999,13.855678,91.983973,Korba,Telangana
344108,14.276628,76.872871,Serampore,Meghalaya
296125,18.876535,92.478689, Hazaribagh ,Telangana
554889,10.72643,80.282869,jhansi,Kerala
586043,10.547436,73.929089,Phusro,Maharashtra
837451,9.392938,69.55167,Howrah,Himachal Pradesh
629821,31.045627,92.230142,Chinsurah,Rajasthan
724800,28.496407,79.066179,Varanasi,Sikkim
884328,24.999413,74.521999,Ambattur,Uttarakhand
585004,26.979298,96.186008,vadodara,Punjab
646385,30.987649,71.005514,Udaipur,Punjab
823583,36.135117,88.049141,Vijayanagaram,Telangana
169224,31.554425,88.729975,Tiruchirappalli,Telangana
350236,34.394239,91.396602,Rourkela,Gujarat
864405,27.73776,80.190016,Vellore,Uttarakhand
876686,36.367405,87.7711,Malda,Uttar Pradesh
850482,27.325506,84.14976,Ozhukarai,Mizoram
242322,13.031581,94.588665,AMBALA,Maharashtra
962128,30.063099,93.547577,HARIDWAR,Goa
936871,10.942046,80.611515, Patiala ,Sikkim
584927,24.970787,76.509885,,Manipur
442885,18.715926,96.233118,Navi Mumbai,Haryana
868486,14.353858,80.86348,Chandigarh,Rajasthan
888974,16.971401,94.373222,Varanasi,Uttar Pradesh
986278,10.626937,83.502544,North Dumdum,Maharashtra
106080,10.721786,74.014697,BHILAI,Mizoram
314138,10.371687,85.624682,Kakinada,Sikkim
259489,28.51051,92.254136,Mumbai,Odisha
993296,32.556223,68.384071,Morbi,Telangana
917823,11.666973,84.032525,Gwalior,Rajasthan
215547,31.046662,90.737479,Visakhapatnam,Jharkhand
365017,31.25756,68.919823,Coimbatore,Sikkim
777397,10.70142,96.355948,Hosur,Kerala
897956,23.777533,87.842864,hindupur,Tripura
472199,20.998218,95.473573,Saharanpur,Sikkim
9999999,9.060522,75.877672,Guna,Mizoram
662366,11.073553,84.900038,Mirzapur,Kerala
627787,26.846926,81.97588,Thiruvananthapuram,Gujarat
451094,16.914033,70.670845,Gandhinagar,Madhya Pradesh
825334,29.036067,74.631862,Bhilai,Tamil Nadu
129569,22.637284,72.449998,Delhi,Assam
243729,21.712653,92.057781,Dibrugarh,Bihar
530168,18.317081,87.379932,Srinagar,Odisha
619269,21.340603,74.439114,,Haryana
453355,32.118371,83.336723,Indore,Maharashtra
503848,34.452777,74.46397, Hubli–Dharwad ,Assam
669040,17.025911,83.112678,Kozhikode,Nagaland
949558,28.790161,92.137637,Pimpri-Chinchwad,Himachal Pradesh
834295,32.827548,92.597841,BHATPARA,Mizoram
634744,8.019937,75.231287,Nangloi Jat,Manipur
106496,33.354231,86.982897,Agartala,Haryana
556069,26.536989,96.169653,VASAI-VIRAR,Karnataka
980148,13.336638,76.657348,Hosur,Andhra Pradesh
817612,10.519333,88.743146,machilipatnam,Nagaland
177287,27.411195,92.849461,TIRUNELVELI,Assam
277238,15.244428,79.324843,Nashik,Uttarakhand
883901,27.014924,80.722519,Ozhukarai,Nagaland
424964,21.572722,88.918449,,Sikkim
906252,24.961949,83.398261,Bally,Andhra Pradesh
317073,22.422006,91.14799, Bareilly ,Himachal Pradesh
544811,26.176792,73.232672,,Haryana
130730,22.339556,96.010742,Thane,Tamil Nadu
355831,21.586958,78.192383,AGARTALA,Meghalaya
173588,28.14439,81.555428,darbhanga,Maharashtra
214798,28.768003,75.975996,Amroha,Kerala
434817,31.679673,82.817339,Raebareli,Karnataka
326265,8.589327,300.0,Vasai-Virar,Maharashtra
388373,31.374031,68.732514,Patna,Assam
750835,19.730742,86.125805,Parbhani,Goa
492468,21.263061,71.588077,Jalandhar,Meghalaya
919420,13.513508,86.99456,Miryalaguda,Arunachal Pradesh
219940,27.795271,93.084552,ORAI,Haryana
763158,23.160397,80.552025,Tadepalligudem,Meghalaya
652997,29.735483,81.847396,Ongole,Himachal Pradesh
732830,35.227308,93.682646, Lucknow ,Manipur
201085,21.328119,71.696283,Pali,Rajasthan
