review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV982398,ORD000251,4,Poor Packaging,,2025-07-16 09:09:41,2025-07-16 17:09:41
REV336752,ORD000252,5,Very Good,Customer service was helpful.,2025-04-07 04:12:11,2025-04-08 11:12:11
REV823185,ORD000253,2,,Amazing experience and good quality.,2025-12-09 13:02:44,2025-12-11 10:02:44
REV978804,ORD000254,4,Good Value,Would definitely buy again.,2025-04-23 05:47:50,2025-04-25 21:47:50
REV774091,ORD000255,1,Poor Packaging,Customer service was helpful.,2025-12-29 00:57:39,2025-12-31 07:57:39
REV945016,ORD000256,4,Excellent Product,Amazing experience and good quality.,2025-09-04 05:07:29,2025-09-06 02:07:29
REV932995,ORD000257,5,Not Bad,The product was damaged when delivered.,2024-11-06 11:28:54,2024-11-08 10:28:54
REV480067,ORD000258,5,Good Value,Would definitely buy again.,2025-12-04 22:26:15,2025-12-05 02:26:15
REV430778,ORD000259,3,Fast Delivery,Would definitely buy again.,2026-03-15 09:44:06,2026-03-17 19:44:06
REV941848,ORD000260,5,Not Bad,Packaging could have been better.,2025-06-11 09:33:34,2025-06-13 21:33:34
REV965469,ORD000261,5,Excellent Product,Amazing experience and good quality.,2025-04-06 19:08:55,2025-04-07 01:08:55
REV240727,ORD000262,3,Disappointed,Very satisfied with the purchase.,2025-09-20 15:48:07,2025-09-21 04:48:07
REV783385,ORD000263,5,Average Experience,The product was damaged when delivered.,2026-04-16 05:40:44,2026-04-16 22:40:44
REV144859,ORD000264,2,,Worth the money.,2025-05-11 12:43:38,2025-05-12 07:43:38
REV429976,ORD000265,1,excellent product,Very satisfied with the purchase.,2026-01-30 20:14:38,2026-01-31 21:14:38
REV784946,ORD000266,2,Highly Recommended,Packaging could have been better.,2025-08-25 20:08:46,2025-08-27 07:08:46
REV689804,ORD000267,1,,Would definitely buy again.,2025-05-28 02:42:21,2025-05-29 15:42:21
REV164108,ORD000268,1,highly recommended,Customer service was helpful.,2026-01-14 09:25:35,2026-01-17 07:25:35
REV836957,ORD000269,4,Average Experience,Packaging could have been better.,2026-02-28 00:49:00,2026-03-01 20:49:00
REV373375,ORD000270,5,Satisfied,Would definitely buy again.,2024-08-17 21:58:38,2024-08-20 05:58:38
REV227104,ORD000271,2,Very Good,Very satisfied with the purchase.,2025-04-23 18:30:28,2025-04-26 03:30:28
REV921058,ORD000272,5,Not Bad,Very satisfied with the purchase.,2024-07-29 11:21:04,
REV706098,ORD000273,4,Poor Packaging,Would definitely buy again.,2025-10-14 10:14:07,2025-10-16 17:14:07
REV132462,ORD000274,4,Good Value,Product quality is excellent and delivery was quick.,2025-05-30 18:26:20,2025-06-02 06:26:20
REV517909,ORD000275,2,Good Value,Very satisfied with the purchase.,2024-10-14 21:39:14,
REV615365,ORD000276,2,excellent product,The product was damaged when delivered.,2024-11-15 11:11:13,2024-11-18 03:11:13
REV401928,ORD000277,1,Not Bad,The product was damaged when delivered.,2025-05-25 21:15:39,2025-05-26 17:15:39
REV931543,ORD000278,3,Average Experience,The product was damaged when delivered.,2025-05-18 16:00:20,2025-05-21 12:00:20
REV536825,ORD000279,4,Good Value,Average product but acceptable.,2025-12-22 23:49:07,2025-12-25 04:49:07
REV684185,ORD000280,3,Very Good,,2025-06-11 11:48:59,2025-06-11 21:48:59
REV212946,ORD000281,1,Fast Delivery,The product was damaged when delivered.,2024-12-23 03:55:18,2024-12-25 07:55:18
REV558753,ORD000282,2,Highly Recommended,The product was damaged when delivered.,2025-09-17 22:52:48,2025-09-20 01:52:48
REV351169,ORD000283,4,Good Value,The product was damaged when delivered.,2025-10-24 22:00:12,2025-10-27 11:00:12
REV573333,ORD000284,2,Very Good,Received the product on time.,2026-05-19 06:41:31,2026-05-20 15:41:31
REV662569,ORD000285,2,Highly Recommended,Very satisfied with the purchase.,2024-06-03 06:09:52,2024-06-05 15:09:52
REV711412,ORD000286,1,Excellent Product,Customer service was helpful.,2026-02-20 13:28:52,2026-02-20 17:28:52
REV651475,ORD000287,3,Poor Packaging,The product was damaged when delivered.,2024-07-29 00:53:00,2024-07-31 07:53:00
REV298153,ORD000288,1,Good Value,The product was damaged when delivered.,2025-06-26 10:26:09,2025-06-29 00:26:09
REV708507,ORD000289,4,Good Value,Very satisfied with the purchase.,2025-04-03 07:18:13,2025-04-04 13:18:13
REV308583,ORD000290,1,Average Experience,Customer service was helpful.,2024-06-15 09:19:50,2024-06-15 15:19:50
REV911448,ORD000291,3,Highly Recommended,Amazing experience and good quality.,2026-01-15 04:32:14,2026-01-16 17:32:14
REV658220,ORD000292,4,Average Experience,Would definitely buy again.,2025-03-22 17:59:20,2025-03-25 10:59:20
REV586727,ORD000293,4,,Would definitely buy again.,2025-12-13 09:39:16,2025-12-14 04:39:16
REV145037,ORD000294,2,Disappointed,The product was damaged when delivered.,2025-11-03 02:11:03,2025-11-04 07:11:03
REV824705,ORD000295,3,Disappointed,Worth the money.,2025-09-04 10:11:35,2025-09-07 07:11:35
REV432778,ORD000296,4,Excellent Product,Worth the money.,2025-09-20 10:42:55,
REV734557,ORD000297,2,Highly Recommended,Product quality is excellent and delivery was quick.,2024-07-11 08:33:15,2024-07-12 13:33:15
REV601741,ORD000298,1,Fast Delivery,Worth the money.,2025-10-15 12:12:37,2025-10-16 08:12:37
REV674156,ORD000299,1,Not Bad,Worth the money.,2025-12-10 17:25:33,2025-12-12 13:25:33
REV149541,ORD000300,3,Satisfied,Customer service was helpful.,2025-09-13 07:21:25,2025-09-14 22:21:25
REV538331,ORD000301,3,Fast Delivery,Very satisfied with the purchase.,2024-12-03 19:05:43,2024-12-05 16:05:43
REV888764,ORD000302,5,Satisfied,Average product but acceptable.,2025-09-23 15:44:21,2025-09-25 11:44:21
REV667544,ORD000303,4,Very Good,Customer service was helpful.,2024-07-19 20:39:31,2024-07-22 03:39:31
REV766173,ORD000304,2,Very Good,Product quality is excellent and delivery was quick.,2024-12-17 11:25:36,2024-12-19 04:25:36
REV620566,ORD000305,4,Highly Recommended,Received the product on time.,2025-03-25 16:03:48,2025-03-26 23:03:48
REV491655,ORD000306,1,Highly Recommended,Would definitely buy again.,2025-11-19 07:37:25,2025-11-22 03:37:25
REV413394,ORD000307,1,Satisfied,Customer service was helpful.,2024-08-04 23:34:57,2024-08-05 20:34:57
REV634896,ORD000308,2, Disappointed ,Amazing experience and good quality.,2026-05-05 11:19:36,2026-05-06 14:19:36
REV507711,ORD000309,4,,Received the product on time.,2025-07-11 07:56:49,2025-07-14 02:56:49
REV192929,ORD000310,3,Average Experience,Worth the money.,2024-12-10 13:12:45,2024-12-13 08:12:45
REV577990,ORD000311,2,Poor Packaging,Average product but acceptable.,2026-04-30 07:39:47,2026-05-01 19:39:47
REV821611,ORD000312,3,Highly Recommended,Worth the money.,2025-04-22 12:24:54,2025-04-23 10:24:54
REV278203,ORD000313,5,Highly Recommended,Average product but acceptable.,2025-11-03 14:32:02,2025-11-03 17:32:02
REV872890,ORD000314,5,excellent product,Worth the money.,2025-09-25 22:12:05,2025-09-28 21:12:05
REV929158,ORD000315,1,Not Bad,Packaging could have been better.,2025-08-25 10:12:47,2025-08-26 08:12:47
REV167726,ORD000316,2,Average Experience,Would definitely buy again.,2024-06-26 02:16:37,2024-06-27 21:16:37
REV543265,ORD000317,5,,Customer service was helpful.,2025-01-08 13:20:59,2025-01-10 13:20:59
REV139663,ORD000318,2,Very Good,Would definitely buy again.,2025-06-16 07:39:10,2025-06-19 00:39:10
REV201497,ORD000319,1,highly recommended,Received the product on time.,2025-03-07 01:43:06,2025-03-09 07:43:06
REV671082,ORD000320,3,Poor Packaging,Worth the money.,2024-11-10 02:38:52,2024-11-13 01:38:52
REV608718,ORD000321,5,Highly Recommended,Average product but acceptable.,2024-09-03 00:48:29,2024-09-05 12:48:29
REV327867,ORD000322,3,Poor Packaging,Product quality is excellent and delivery was quick.,2024-10-07 06:32:56,2024-10-09 01:32:56
REV505410,ORD000323,3,Disappointed,Received the product on time.,2025-12-25 19:52:47,2025-12-26 12:52:47
REV674994,ORD000324,1,Disappointed,Would definitely buy again.,2025-07-17 20:29:06,2025-07-20 14:29:06
REV638099,ORD000325,5,Fast Delivery,Customer service was helpful.,2025-11-04 21:37:29,2025-11-04 23:37:29
REV462613,ORD000326,1,Poor Packaging,Average product but acceptable.,2024-09-25 18:52:09,2024-09-26 01:52:09
REV519793,ORD000327,3,Highly Recommended,Product quality is excellent and delivery was quick.,2026-05-17 08:15:53,2026-05-18 18:15:53
REV533177,ORD000328,4,Very Good,Worth the money.,2025-04-12 00:05:29,2025-04-14 08:05:29
REV236144,ORD000329,5,Good Value,Product quality is excellent and delivery was quick.,2025-02-04 12:58:46,2025-02-04 17:58:46
REV879045,ORD000330,5,Fast Delivery,Worth the money.,2024-11-04 10:21:16,2024-11-06 00:21:16
REV187867,ORD000331,5,Highly Recommended,Would definitely buy again.,2026-01-28 15:45:03,2026-01-31 10:45:03
REV637644,ORD000332,4,Fast Delivery,Would definitely buy again.,2024-11-14 16:49:53,2024-11-16 21:49:53
REV340112,ORD000333,4,,Average product but acceptable.,2025-09-20 16:58:38,2025-09-22 23:58:38
REV793103,ORD000334,1,Not Bad,Customer service was helpful.,2026-01-07 03:03:45,2026-01-08 00:03:45
REV164792,ORD000335,10,Fast Delivery,The product was damaged when delivered.,2025-02-23 01:50:24,2025-02-25 11:50:24
REV256220,ORD000336,5,Highly Recommended,Packaging could have been better.,2025-04-25 12:45:34,2025-04-27 07:45:34
REV361862,ORD000337,3,Good Value,Very satisfied with the purchase.,2026-04-02 06:59:46,2026-04-04 15:59:46
REV577151,ORD000338,1,Disappointed,The product was damaged when delivered.,2024-11-27 14:04:01,2024-11-30 02:04:01
REV816939,ORD000339,4,Highly Recommended,Customer service was helpful.,2025-02-05 01:36:33,2025-02-05 09:36:33
REV204879,ORD000340,4,Excellent Product,Would definitely buy again.,2025-03-27 16:52:24,2025-03-29 14:52:24
REV812693,ORD000341,5,Very Good,The product was damaged when delivered.,2024-11-12 11:20:38,2024-11-15 05:20:38
REV776233,ORD000342,5,Fast Delivery,Received the product on time.,2025-01-19 10:19:54,2025-01-21 09:19:54
REV208371,ORD000343,5,Excellent Product,Received the product on time.,2024-08-02 12:14:34,2024-08-04 09:14:34
REV321120,ORD000344,4,,Amazing experience and good quality.,2025-09-01 03:17:17,2025-09-02 00:17:17
REV365415,ORD000345,1,Poor Packaging,Received the product on time.,2025-09-26 19:25:36,2025-09-27 14:25:36
REV761102,ORD000346,3,Highly Recommended,The product was damaged when delivered.,2025-11-23 21:36:43,2025-11-26 08:36:43
REV238738,ORD000347,5,Highly Recommended,Amazing experience and good quality.,2025-09-14 19:23:33,2025-09-15 03:23:33
REV219436,ORD000348,5,Not Bad,Received the product on time.,2025-09-19 15:19:05,2025-09-20 14:19:05
REV136185,ORD000349,2,Very Good,Customer service was helpful.,2025-09-20 16:09:06,2025-09-21 15:09:06
REV790518,ORD000350,1,Highly Recommended,Amazing experience and good quality.,2024-08-14 20:27:29,2024-08-15 03:27:29
REV833827,ORD000351,2,Not Bad,Would definitely buy again.,2025-01-03 02:25:20,2025-01-05 21:25:20
REV465456,ORD000352,2,Average Experience,Received the product on time.,2026-05-11 13:20:04,2026-05-14 03:20:04
REV277875,ORD000353,2,Not Bad,Received the product on time.,2025-04-23 04:01:10,2025-04-23 22:01:10
REV977931,ORD000354,4,Highly Recommended,Received the product on time.,2024-12-10 20:49:12,2024-12-12 20:49:12
REV999141,ORD000355,5,Good Value,Very satisfied with the purchase.,2025-09-01 00:48:06,2025-09-03 19:48:06
REV497852,ORD000356,1,Average Experience,The product was damaged when delivered.,2025-02-01 11:47:08,2025-02-02 15:47:08
REV433087,ORD000357,4,Fast Delivery,Average product but acceptable.,2024-06-22 16:12:20,2024-06-22 21:12:20
REV180986,ORD000358,3,Good Value,Amazing experience and good quality.,2026-05-02 06:04:21,2026-05-05 04:04:21
REV819091,ORD000359,4,Poor Packaging,Worth the money.,2026-01-10 00:03:57,2026-01-12 01:03:57
REV136504,ORD000360,1,Average Experience,Product quality is excellent and delivery was quick.,2025-06-20 02:32:03,2025-06-21 17:32:03
REV224289,ORD000361,4,Fast Delivery,Average product but acceptable.,2025-01-12 09:46:46,2025-01-13 15:46:46
REV489578,ORD000362,5,Average Experience,Customer service was helpful.,2024-06-27 20:05:28,2024-06-29 19:05:28
REV539617,ORD000363,1,Very Good,Very satisfied with the purchase.,2025-07-16 07:15:58,2025-07-16 10:15:58
REV175150,ORD000364,5,Not Bad,Worth the money.,2026-03-15 22:07:23,2026-03-17 12:07:23
REV174423,ORD000365,1,Fast Delivery,The product was damaged when delivered.,2025-09-14 07:53:07,2025-09-15 16:53:07
REV631406,ORD000366,1, Fast Delivery ,Amazing experience and good quality.,2025-04-08 15:24:24,2025-04-10 22:24:24
REV709178,ORD000367,2,Fast Delivery,Worth the money.,2025-02-26 21:41:32,2025-03-01 21:41:32
REV664320,ORD000368,1,Poor Packaging,Worth the money.,2024-07-28 21:41:04,2024-07-29 03:41:04
REV779479,ORD000369,3,Poor Packaging,Amazing experience and good quality.,2024-07-20 15:52:52,2024-07-22 21:52:52
REV201638,ORD000370,5,Satisfied,Very satisfied with the purchase.,2024-11-01 08:57:47,2024-11-03 16:57:47
REV713867,ORD000371,2,Excellent Product,Product quality is excellent and delivery was quick.,2024-10-01 12:39:49,2024-10-03 06:39:49
REV700931,ORD000372,1,Poor Packaging,Received the product on time.,2026-05-09 05:45:10,2026-05-10 18:45:10
REV532583,ORD000373,3,Not Bad,Received the product on time.,2025-08-21 17:19:59,2025-08-24 15:19:59
REV222347,ORD000374,5,Very Good,Customer service was helpful.,2024-09-11 20:12:47,2024-09-12 15:12:47
REV310233,ORD000375,3,Not Bad,Customer service was helpful.,2025-06-08 02:07:56,2025-06-09 16:07:56
REV619003,ORD000376,4,Poor Packaging,The product was damaged when delivered.,2025-12-26 14:36:02,2025-12-28 12:36:02
REV314830,ORD000377,3,Not Bad,Average product but acceptable.,2025-07-11 08:54:11,2025-07-13 12:54:11
REV351933,ORD000378,3,Fast Delivery,The product was damaged when delivered.,2025-12-08 18:33:33,2025-12-10 08:33:33
REV978840,ORD000379,1,Highly Recommended,Product quality is excellent and delivery was quick.,2025-10-27 21:21:32,2025-10-28 09:21:32
REV856190,ORD000380,1,Disappointed,Received the product on time.,2025-12-14 13:32:24,2025-12-15 06:32:24
REV442397,ORD000381,1,Poor Packaging,Worth the money.,2025-11-10 22:31:43,2025-11-11 20:31:43
REV941172,ORD000382,5,Satisfied,Packaging could have been better.,2025-10-03 08:42:18,2025-10-04 02:42:18
REV416009,ORD000383,2,Average Experience,Product quality is excellent and delivery was quick.,2025-07-23 10:43:36,2025-07-24 02:43:36
REV666465,ORD000384,3,Excellent Product,Received the product on time.,2026-01-12 20:03:23,2026-01-14 14:03:23
REV866130,ORD000385,4,Average Experience,Packaging could have been better.,2025-09-27 01:53:41,2025-09-27 09:53:41
REV872055,ORD000386,5,Average Experience,Worth the money.,2025-11-09 17:51:45,2025-11-12 14:51:45
REV905730,ORD000387,5,Disappointed,Very satisfied with the purchase.,2026-04-12 19:13:08,2026-04-15 17:13:08
REV928823,ORD000388,1,Highly Recommended,Average product but acceptable.,2026-05-08 11:09:17,2026-05-09 14:09:17
REV467223,ORD000389,4,Not Bad,Average product but acceptable.,2026-02-20 12:02:20,2026-02-20 16:02:20
REV265874,ORD000390,5,Not Bad,Product quality is excellent and delivery was quick.,2024-08-23 01:05:02,2024-08-24 10:05:02
REV138381,ORD000391,2,Average Experience,Received the product on time.,2025-06-03 07:47:50,2025-06-04 17:47:50
REV256925,ORD000392,2,Excellent Product,Would definitely buy again.,2025-05-10 23:39:50,2025-05-13 20:39:50
REV270954,ORD000393,5,Highly Recommended,Very satisfied with the purchase.,2026-04-20 19:27:25,2026-04-22 18:27:25
REV262516,ORD000394,3,Highly Recommended,Very satisfied with the purchase.,2025-07-14 15:09:29,2025-07-17 09:09:29
REV695254,ORD000395,3,Not Bad,The product was damaged when delivered.,2025-03-08 00:23:27,2025-03-08 19:23:27
REV704096,ORD000396,4,FAST DELIVERY,Received the product on time.,2025-02-10 21:41:44,2025-02-11 19:41:44
REV554604,ORD000397,1,Very Good,Amazing experience and good quality.,2025-01-18 22:32:27,2025-01-21 07:32:27
REV413671,ORD000398,2,Excellent Product,Product quality is excellent and delivery was quick.,2024-07-26 12:28:11,2024-07-27 06:28:11
REV505559,ORD000399,4,Highly Recommended,Average product but acceptable.,2025-09-22 10:37:24,2025-09-25 06:37:24
REV189863,ORD000400,3,Average Experience,Would definitely buy again.,2024-10-20 08:20:03,
REV854966,ORD000401,5,Not Bad,Average product but acceptable.,2025-04-08 01:44:24,2025-04-09 02:44:24
REV326359,ORD000402,1,Highly Recommended,The product was damaged when delivered.,2025-11-07 16:34:41,2025-11-09 03:34:41
REV653468,ORD000403,2,Not Bad,The product was damaged when delivered.,2025-08-08 19:14:12,2025-08-10 12:14:12
REV977790,ORD000404,4,Highly Recommended,Product quality is excellent and delivery was quick.,2024-08-17 02:38:39,2024-08-18 19:38:39
REV218102,ORD000405,4,Not Bad,Packaging could have been better.,2026-02-17 07:28:53,2026-02-18 01:28:53
REV712197,ORD000406,5,Not Bad,The product was damaged when delivered.,2026-04-03 02:33:43,2026-04-03 10:33:43
REV308635,ORD000407,1,Satisfied,The product was damaged when delivered.,2025-02-05 03:18:41,2025-02-05 11:18:41
REV588367,ORD000408,4,Satisfied,Very satisfied with the purchase.,2025-02-07 23:36:25,2025-02-08 09:36:25
REV612898,ORD000409,4,Satisfied,Packaging could have been better.,2026-05-12 18:38:25,2026-05-13 06:38:25
REV600021,ORD000410,1,Not Bad,Would definitely buy again.,2024-11-09 02:38:41,2024-11-11 01:38:41
REV540653,ORD000411,1,Highly Recommended,Product quality is excellent and delivery was quick.,2025-06-23 08:31:38,2025-06-25 01:31:38
REV276496,ORD000412,1,Highly Recommended,Worth the money.,2024-09-01 08:37:32,2024-09-01 17:37:32
REV525609,ORD000413,2,Disappointed,The product was damaged when delivered.,2026-01-26 14:52:05,2026-01-27 19:52:05
REV995211,ORD000414,2,Disappointed,Customer service was helpful.,2025-07-23 20:29:42,2025-07-26 17:29:42
REV218907,ORD000415,5,Fast Delivery,The product was damaged when delivered.,2024-08-21 10:02:41,2024-08-21 22:02:41
